Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,Speed1,Speed2,Average1,Average2,Average3,Relative-Speed
19,3,1,4,Medium,Diagonal,R,7.029,0.015953753,1.41E-02,0.001853753,2,0.003953865,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Medium,Diagonal,L,1.055,0.00256324,1.41E-02,-0.01153676,2,3.93E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Long,Horizontal,R,0.03,5.32E-05,1.41E-02,-0.0140468,2,2.26E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Long,Horizontal,L,11.05,0.019657037,1.41E-02,0.005557037,2,0.002882622,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Long,Vertical,R,8.083,0.014428041,1.41E-02,0.000328041,2,2.59E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Long,Vertical,L,0.034,6.05E-05,1.41E-02,-0.0140395,2,0.002937665,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Long,Diagonal,R,7.028,0.01175986,1.41E-02,-0.00234014,2,0.002418514,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Long,Diagonal,L,4.097,0.006724005,1.41E-02,-0.007375995,2,0.002578557,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Short,Horizontal,R,0.017,1.01E-04,1.41E-02,-0.013999,2,0.001847953,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Short,Horizontal,L,4.004,0.024976266,1.41E-02,0.010876266,2,1.41E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Short,Vertical,R,2.003,0.012483689,1.41E-02,-0.001616311,2,0.001740118,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Short,Vertical,L,0.014,8.24E-05,1.41E-02,-0.0140176,2,0.001780133,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Short,Diagonal,R,4.084,0.016594361,1.41E-02,0.002494361,2,0.001646321,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Short,Diagonal,L,1.021,0.003988707,1.41E-02,-0.010111293,2,1.42E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Medium,Horizontal,R,0.048,1.35E-04,1.41E-02,-0.013965,2,8.76E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Medium,Horizontal,L,2.085,0.005767486,1.41E-02,-0.008332514,2,1.25E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Medium,Vertical,R,5.015,0.013841713,1.41E-02,-0.000258287,2,1.18E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Medium,Vertical,L,0.027,7.40E-05,1.41E-02,-0.014026,2,1.01E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Medium,Diagonal,R,7.065,0.016780147,1.41E-02,0.002680147,2,5.77E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Medium,Diagonal,L,5.08,0.011972012,1.41E-02,-0.002127988,2,8.56E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Long,Horizontal,R,0.026,4.69E-05,1.41E-02,-0.0140531,2,6.21E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Long,Horizontal,L,5.021,0.008885334,1.41E-02,-0.005214666,2,6.65E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Long,Vertical,R,5.025,0.008957675,1.41E-02,-0.005142325,2,6.70E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
19,3,3,4,Long,Vertical,L,0.041,7.28E-05,1.41E-02,-0.0140272,2,1.05E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
19,3,1,4,Long,Diagonal,R,13.048,0.022329768,1.41E-02,0.008229768,2,1.08E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
19,3,2,4,Long,Diagonal,L,4.088,0.00651071,1.41E-02,-0.00758929,2,1.13E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,1,1,Short,Horizontal,R,1.045,0.006462695,7.89E-04,0.005673695,2,6.20E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Short,Horizontal,L,0.082,5.06E-04,7.89E-04,-0.000283,2,8.61E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Short,Vertical,R,1.004,0.006348203,7.89E-04,0.005559203,2,8.44E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Short,Vertical,L,1.015,0.006235095,7.89E-04,0.005446095,2,1.13E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Short,Diagonal,R,1.013,0.003438643,7.89E-04,0.002649643,2,8.36E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Short,Diagonal,L,1.078,0.005808389,7.89E-04,0.005019389,2,6.13E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Medium,Horizontal,R,0.093,2.55E-04,7.89E-04,-0.000534,2,8.07E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Medium,Horizontal,L,1.014,0.002804467,7.89E-04,0.002015467,2,0.006283027,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Medium,Vertical,R,1.097,0.003038735,7.89E-04,0.002249735,2,3.18E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Medium,Vertical,L,2.007,0.005566138,7.89E-04,0.004777138,2,2.07E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Medium,Diagonal,R,2.032,0.005276089,7.89E-04,0.004487089,2,0.002360887,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Medium,Diagonal,L,1.08,0.00287164,7.89E-04,0.00208264,2,1.78E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Long,Horizontal,R,2.009,0.003584478,7.89E-04,0.002795478,2,9.42E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Long,Horizontal,L,2.075,0.003698376,7.89E-04,0.002909376,2,2.34E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Long,Vertical,R,2.085,0.003734161,7.89E-04,0.002945161,2,4.14E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Long,Vertical,L,3.04,0.00540566,7.89E-04,0.00461666,2,4.69E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Long,Diagonal,R,3.07,0.005075871,7.89E-04,0.004286871,2,2.02E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,1,Long,Diagonal,L,2.024,0.003472638,7.89E-04,0.002683638,2,0.002491122,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,1,Short,Horizontal,R,1.046,0.006300176,7.89E-04,0.005511176,2,0.001799923,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Short,Horizontal,L,1.009,0.006270953,7.89E-04,0.005481953,2,1.39E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Short,Vertical,R,0.088,5.34E-04,7.89E-04,-0.000255,2,4.08E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Short,Vertical,L,1.035,0.006482693,7.89E-04,0.005693693,2,3.93E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Short,Diagonal,R,1.064,0.004202908,7.89E-04,0.003413908,2,0.002778486,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Short,Diagonal,L,0.095,4.99E-04,7.89E-04,-0.00029,2,1.69E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Medium,Horizontal,R,0.098,2.65E-04,7.89E-04,-0.000524,2,1.56E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Medium,Horizontal,L,1.049,0.002881477,7.89E-04,0.002092477,2,0.001769519,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Medium,Vertical,R,0.093,2.60E-04,7.89E-04,-0.000529,2,2.93E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Medium,Vertical,L,1.027,0.002791317,7.89E-04,0.002002317,2,3.83E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Medium,Diagonal,R,1.056,0.00269872,7.89E-04,0.00190972,2,3.09E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Medium,Diagonal,L,0.078,1.98E-04,7.89E-04,-0.000591,2,0.00463381,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Long,Horizontal,R,1.063,0.001901281,7.89E-04,0.001112281,2,1.99E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Long,Horizontal,L,1.089,0.001937722,7.89E-04,0.001148722,2,2.57E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Long,Vertical,R,1.033,0.001844569,7.89E-04,0.001055569,2,1.41E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Long,Vertical,L,1.06,0.001870431,7.89E-04,0.001081431,2,0.001760026,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Long,Diagonal,R,2.056,0.003481981,7.89E-04,0.002692981,2,0.002771068,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,1,Long,Diagonal,L,1.074,0.001876358,7.89E-04,0.001087358,2,1.65E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,1,Short,Horizontal,R,0.015,9.21E-05,7.89E-04,-0.0006969,2,2.75E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Short,Horizontal,L,0.025,1.50E-04,7.89E-04,-0.000639,2,2.38E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Short,Vertical,R,0.009,5.74E-05,7.89E-04,-0.0007316,2,0.005373106,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Short,Vertical,L,0.012,7.86E-05,7.89E-04,-0.0007104,2,0.002734642,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Short,Diagonal,R,0.015,6.39E-05,7.89E-04,-0.0007251,2,0.001822084,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Short,Diagonal,L,0.019,8.97E-05,7.89E-04,-0.0006993,2,0.0018224,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Medium,Horizontal,R,0.045,1.26E-04,7.89E-04,-0.000663,2,0.001833227,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Medium,Horizontal,L,0.038,1.05E-04,7.89E-04,-0.000684,2,0.001792768,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Medium,Vertical,R,0.019,5.13E-05,7.89E-04,-0.0007377,2,1.49E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Medium,Vertical,L,0.017,4.75E-05,7.89E-04,-0.0007415,2,1.67E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Medium,Diagonal,R,0.014,3.38E-05,7.89E-04,-0.0007552,2,1.71E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Medium,Diagonal,L,0.028,7.14E-05,7.89E-04,-0.0007176,2,1.82E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Long,Horizontal,R,0.028,4.94E-05,7.89E-04,-0.0007396,2,2.86E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Long,Horizontal,L,0.03,5.33E-05,7.89E-04,-0.0007357,2,2.20E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Long,Vertical,R,0.035,6.18E-05,7.89E-04,-0.0007272,2,2.50E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Long,Vertical,L,0.033,5.88E-05,7.89E-04,-0.0007302,2,1.21E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Long,Diagonal,R,0.029,4.86E-05,7.89E-04,-0.0007404,2,1.62E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,1,Long,Diagonal,L,0.055,9.70E-05,7.89E-04,-0.000692,2,1.16E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,2,Short,Horizontal,R,0.015,9.18E-05,7.89E-04,-0.0006972,2,1.21E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,2,Short,Horizontal,L,0.012,7.84E-05,7.89E-04,-0.0007106,2,1.16E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,2,2,Short,Vertical,R,0.012,7.49E-05,7.89E-04,-0.0007141,2,1.28E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Short,Vertical,L,0.012,6.70E-05,7.89E-04,-0.000722,2,8.58E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,1,2,Short,Diagonal,R,0.014,5.82E-05,7.89E-04,-0.0007308,2,9.16E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Short,Diagonal,L,0.017,9.22E-05,7.89E-04,-0.0006968,2,1.23E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Short,Horizontal,R,0.017,1.09E-04,7.89E-04,-0.00068,2,1.10E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Short,Horizontal,L,0.017,1.08E-04,7.89E-04,-0.000681,2,9.63E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Short,Vertical,R,0.015,9.13E-05,7.89E-04,-0.0006977,2,7.12E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Short,Vertical,L,0.018,1.10E-04,7.89E-04,-0.000679,2,6.87E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Short,Diagonal,R,0.023,9.34E-05,7.89E-04,-0.0006956,2,9.25E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,1,2,Short,Diagonal,L,0.025,1.28E-04,7.89E-04,-0.000661,2,8.42E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Medium,Horizontal,R,0.018,4.99E-05,7.89E-04,-0.0007391,2,8.81E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Medium,Horizontal,L,0.032,8.81E-05,7.89E-04,-0.0007009,2,7.26E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,2,2,Medium,Vertical,R,0.023,6.27E-05,7.89E-04,-0.0007263,2,0.001620008,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Medium,Vertical,L,0.031,8.17E-05,7.89E-04,-0.0007073,2,6.10E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Medium,Diagonal,R,0.026,6.41E-05,7.89E-04,-0.0007249,2,1.43E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,3,2,Medium,Diagonal,L,0.03,7.56E-05,7.89E-04,-0.0007134,2,8.29E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Long,Horizontal,R,0.029,5.21E-05,7.89E-04,-0.0007369,2,1.18E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Long,Horizontal,L,0.028,5.00E-05,7.89E-04,-0.000739,2,1.95E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Long,Vertical,R,0.041,7.29E-05,7.89E-04,-0.0007161,2,1.35E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Long,Vertical,L,0.042,7.46E-05,7.89E-04,-0.0007144,2,9.62E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Long,Diagonal,R,0.059,1.04E-04,7.89E-04,-0.000685,2,4.56E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,2,Long,Diagonal,L,0.063,1.11E-04,7.89E-04,-0.000678,2,1.78E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Medium,Horizontal,R,0.027,7.40E-05,7.89E-04,-0.000715,2,2.62E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Medium,Horizontal,L,0.048,1.33E-04,7.89E-04,-0.000656,2,1.09E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Medium,Vertical,R,0.033,9.13E-05,7.89E-04,-0.0006977,2,9.73E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Medium,Vertical,L,0.047,1.31E-04,7.89E-04,-0.000658,2,0.001661265,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Medium,Diagonal,R,0.043,1.04E-04,7.89E-04,-0.000685,2,5.89E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Medium,Diagonal,L,0.044,1.12E-04,7.89E-04,-0.000677,2,3.72E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Short,Horizontal,R,0.019,1.21E-04,7.89E-04,-0.000668,2,3.44E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Short,Horizontal,L,0.011,6.85E-05,7.89E-04,-0.0007205,2,1.79E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Short,Vertical,R,0.011,7.12E-05,7.89E-04,-0.0007178,2,2.33E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Short,Vertical,L,0.015,9.30E-05,7.89E-04,-0.000696,2,0.002963477,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Short,Diagonal,R,0.021,9.17E-05,7.89E-04,-0.0006973,2,1.31E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Short,Diagonal,L,0.026,1.26E-04,7.89E-04,-0.000663,2,1.69E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Medium,Horizontal,R,0.032,8.94E-05,7.89E-04,-0.0006996,2,0.002802453,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,2,Medium,Horizontal,L,0.033,9.22E-05,7.89E-04,-0.0006968,2,0.002819672,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Medium,Vertical,R,0.024,6.52E-05,7.89E-04,-0.0007238,2,1.83E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Medium,Vertical,L,0.023,6.46E-05,7.89E-04,-0.0007244,2,0.003930438,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Medium,Diagonal,R,0.033,8.44E-05,7.89E-04,-0.0007046,2,0.004123835,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Medium,Diagonal,L,0.037,1.01E-04,7.89E-04,-0.000688,2,9.10E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Long,Horizontal,R,0.04,7.17E-05,7.89E-04,-0.0007173,2,0.001956896,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Long,Horizontal,L,0.057,1.03E-04,7.89E-04,-0.000686,2,0.001865926,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Long,Vertical,R,0.034,5.91E-05,7.89E-04,-0.0007299,2,0.00185774,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,2,Long,Vertical,L,0.05,8.91E-05,7.89E-04,-0.0006999,2,0.005485286,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,3,2,Long,Diagonal,R,0.054,9.78E-05,7.89E-04,-0.0006912,2,0.005266969,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,2,Long,Diagonal,L,0.041,7.10E-05,7.89E-04,-0.000718,2,4.06E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,2,Long,Horizontal,R,0.046,8.23E-05,7.89E-04,-0.0007067,2,2.23E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,2,Long,Horizontal,L,0.066,1.18E-04,7.89E-04,-0.000671,2,2.05E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,2,2,Long,Vertical,R,0.043,7.73E-05,7.89E-04,-0.0007117,2,0.002256632,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,2,Long,Vertical,L,0.049,8.68E-05,7.89E-04,-0.0007022,2,0.001902548,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,1,2,Long,Diagonal,R,0.046,7.66E-05,7.89E-04,-0.0007124,2,0.001700965,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,2,Long,Diagonal,L,0.037,6.29E-05,7.89E-04,-0.0007261,2,4.06E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,1,3,Short,Horizontal,R,0.013,7.70E-05,7.89E-04,-0.000712,2,0.006493788,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Short,Horizontal,L,0.022,1.33E-04,7.89E-04,-0.000656,2,3.16E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Short,Vertical,R,0.016,9.72E-05,7.89E-04,-0.0006918,2,0.005622831,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Short,Vertical,L,0.012,7.74E-05,7.89E-04,-0.0007116,2,0.00457912,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Short,Diagonal,R,0.019,8.50E-05,7.89E-04,-0.000704,2,0.005394565,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Short,Diagonal,L,0.023,1.14E-04,7.89E-04,-0.000675,2,1.05E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Medium,Horizontal,R,0.031,8.66E-05,7.89E-04,-0.0007024,2,2.35E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Medium,Horizontal,L,0.055,1.52E-04,7.89E-04,-0.000637,2,0.004323276,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Medium,Vertical,R,0.037,1.03E-04,7.89E-04,-0.000686,2,0.005686571,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Medium,Vertical,L,0.038,1.07E-04,7.89E-04,-0.000682,2,0.00225284,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Medium,Diagonal,R,0.038,9.45E-05,7.89E-04,-0.0006945,2,0.003661535,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Medium,Diagonal,L,0.03,7.98E-05,7.89E-04,-0.0007092,2,0.0016961,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Long,Horizontal,R,0.037,6.67E-05,7.89E-04,-0.0007223,2,1.04E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Long,Horizontal,L,0.06,1.07E-04,7.89E-04,-0.000682,2,0.007051968,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Long,Vertical,R,0.041,7.37E-05,7.89E-04,-0.0007153,2,1.81E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Long,Vertical,L,0.066,1.19E-04,7.89E-04,-0.00067,2,9.82E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Long,Diagonal,R,0.041,6.74E-05,7.89E-04,-0.0007216,2,6.69E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Long,Diagonal,L,0.082,1.42E-04,7.89E-04,-0.000647,2,0.004590682,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Short,Horizontal,R,0.016,9.58E-05,7.89E-04,-0.0006932,2,2.44E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Short,Horizontal,L,0.019,1.16E-04,7.89E-04,-0.000673,2,7.22E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,2,3,Short,Vertical,R,0.015,9.16E-05,7.89E-04,-0.0006974,2,4.10E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Short,Vertical,L,0.03,1.94E-04,7.89E-04,-0.000595,2,6.75E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Short,Diagonal,R,1.028,0.006001749,7.89E-04,0.005212749,2,5.38E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Short,Diagonal,L,0.022,1.20E-04,7.89E-04,-0.000669,2,5.79E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Medium,Horizontal,R,0.044,1.21E-04,7.89E-04,-0.000668,2,0.001865574,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Medium,Horizontal,L,0.074,2.05E-04,7.89E-04,-0.000584,2,6.35E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Medium,Vertical,R,0.035,9.88E-05,7.89E-04,-0.0006902,2,0.001828358,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Medium,Vertical,L,0.039,1.10E-04,7.89E-04,-0.000679,2,5.86E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Medium,Diagonal,R,0.039,9.51E-05,7.89E-04,-0.0006939,2,5.01E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Medium,Diagonal,L,0.037,1.00E-04,7.89E-04,-0.000689,2,0.001708119,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Long,Horizontal,R,0.045,7.93E-05,7.89E-04,-0.0007097,2,3.17E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Long,Horizontal,L,0.039,7.07E-05,7.89E-04,-0.0007183,2,1.46E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Long,Vertical,R,0.048,8.60E-05,7.89E-04,-0.000703,2,1.24E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Long,Vertical,L,0.046,8.18E-05,7.89E-04,-0.0007072,2,1.23E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Long,Diagonal,R,0.052,8.72E-05,7.89E-04,-0.0007018,2,9.78E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Long,Diagonal,L,0.048,8.49E-05,7.89E-04,-0.0007041,2,6.31E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Short,Horizontal,R,0.019,1.16E-04,7.89E-04,-0.000673,2,1.03E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
20,3,1,3,Short,Horizontal,L,0.022,1.34E-04,7.89E-04,-0.000655,2,2.61E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
20,3,2,3,Short,Vertical,R,0.015,9.57E-05,7.89E-04,-0.0006933,2,1.30E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
20,3,3,3,Short,Vertical,L,0.024,1.50E-04,7.89E-04,-0.000639,2,6.30E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
