Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2
40,5,2,3,Short,Vertical,R,0.068,3.62E-04
40,5,3,3,Short,Vertical,L,0.027,1.61E-04
40,5,4,3,Short,Diagonal,R,0.028,1.05E-04
40,5,5,3,Short,Diagonal,L,1.011,0.002561588
40,5,1,3,Medium,Horizontal,R,2.043,0.005657912
40,5,2,3,Medium,Horizontal,L,2.069,0.00575144
40,5,3,3,Medium,Vertical,R,1.06,0.002645243
40,5,4,3,Medium,Vertical,L,0.05,1.32E-04
40,5,5,3,Medium,Diagonal,R,0.071,1.61E-04
40,5,1,3,Medium,Diagonal,L,3.08,0.007626894
40,5,2,3,Long,Horizontal,R,2.048,0.003650804
40,5,3,3,Long,Horizontal,L,0.095,1.69E-04
40,5,4,3,Long,Vertical,R,0.035,6.01E-05
40,5,5,3,Long,Vertical,L,0.024,4.10E-05
40,5,1,3,Long,Diagonal,R,5.033,0.008416788
40,5,2,3,Long,Diagonal,L,3.021,0.005276818
40,5,3,3,Short,Horizontal,R,0.014,8.17E-05
40,5,4,3,Short,Horizontal,L,2.004,0.011193959
40,5,5,3,Short,Vertical,R,0.012,6.62E-05
40,5,1,3,Short,Vertical,L,1.019,0.006344509
40,5,2,3,Short,Diagonal,R,1.013,0.004779525
40,5,3,3,Short,Diagonal,L,0.058,2.58E-04
40,5,4,3,Medium,Horizontal,R,0.046,1.26E-04
40,5,5,3,Medium,Horizontal,L,0.031,8.52E-05
40,5,1,3,Medium,Vertical,R,3.043,0.007814467
40,5,2,3,Medium,Vertical,L,2.088,0.005592712
40,5,3,3,Medium,Diagonal,R,0.08,2.01E-04
40,5,4,3,Medium,Diagonal,L,0.02,4.45E-05
40,5,5,3,Long,Horizontal,R,2.036,0.003342537
40,5,1,3,Long,Horizontal,L,5.014,0.008989417
40,5,2,3,Long,Vertical,R,2.044,0.003663077
40,5,3,3,Long,Vertical,L,1.059,0.001878032
40,5,4,3,Long,Diagonal,R,1.012,0.001679951
40,5,5,3,Long,Diagonal,L,0.099,1.63E-04
40,5,5,4,Short,Horizontal,R,0.008,4.57E-05
40,5,4,4,Short,Horizontal,L,0.019,1.16E-04
40,5,3,4,Short,Vertical,R,0.054,3.29E-04
40,5,2,4,Short,Horizontal,R,0.047,2.87E-04
40,5,1,4,Short,Horizontal,L,1.027,0.006263826
40,5,1,4,Short,Vertical,R,0.085,5.25E-04
40,5,2,4,Short,Vertical,L,0.035,2.11E-04
40,5,3,4,Short,Diagonal,R,0.019,8.05E-05
40,5,4,4,Short,Diagonal,L,0.022,1.01E-04
40,5,5,4,Medium,Horizontal,R,0.012,3.08E-05
40,5,1,4,Medium,Horizontal,L,2.091,0.005796515
40,5,1,4,Medium,Vertical,R,2.012,0.005570822
40,5,2,4,Medium,Vertical,L,2.033,0.00491176
40,5,2,4,Medium,Diagonal,R,1.081,0.002781348
40,5,3,4,Medium,Diagonal,L,0.075,1.74E-04
40,5,3,4,Long,Horizontal,R,0.044,7.68E-05
40,5,4,4,Long,Horizontal,L,0.072,1.28E-04
40,5,4,4,Long,Vertical,R,0.072,1.26E-04
40,5,5,4,Long,Vertical,L,0.026,4.65E-05
40,5,5,4,Long,Diagonal,R,0.03,4.84E-05
40,5,4,4,Long,Diagonal,L,0.076,1.34E-04
40,5,2,4,Short,Vertical,L,0.062,3.84E-04
40,5,3,4,Short,Diagonal,R,0.05,2.24E-04
40,5,1,4,Short,Diagonal,L,1.027,0.0051196
40,5,5,4,Medium,Horizontal,R,0.017,4.63E-05
40,5,1,4,Short,Horizontal,R,1.094,0.006830966
40,5,2,4,Short,Horizontal,L,1.097,0.006768382
40,5,3,4,Short,Vertical,R,0.03,1.78E-04
40,5,4,4,Short,Vertical,L,0.031,1.84E-04
40,5,5,4,Short,Diagonal,R,0.02,8.68E-05
40,5,1,4,Short,Diagonal,L,0.084,4.23E-04
40,5,1,4,Medium,Horizontal,R,1.007,0.00280655
40,5,1,4,Medium,Horizontal,L,0.049,1.35E-04
40,5,2,4,Medium,Vertical,R,0.096,2.67E-04
40,5,2,4,Medium,Vertical,L,1.052,0.002836724
40,5,2,4,Medium,Diagonal,R,1.054,0.002538109
40,5,3,4,Medium,Diagonal,L,0.061,1.54E-04
40,5,3,4,Long,Horizontal,R,0.059,1.05E-04
40,5,3,4,Long,Horizontal,L,0.064,1.14E-04
40,5,4,4,Long,Vertical,R,0.082,1.46E-04
40,5,4,4,Long,Vertical,L,0.033,5.90E-05
40,5,4,4,Long,Diagonal,R,1.027,0.00170483
40,5,5,4,Long,Diagonal,L,0.034,5.68E-05
40,5,5,4,Medium,Horizontal,L,0.031,7.91E-05
40,5,5,4,Medium,Vertical,R,0.028,7.76E-05
40,5,1,4,Medium,Vertical,L,3.036,0.008593845
40,5,2,4,Medium,Diagonal,R,1.042,0.002748193
40,5,3,4,Medium,Diagonal,L,2.024,0.005377713
40,5,4,4,Short,Horizontal,R,0.017,9.83E-05
40,5,5,4,Short,Horizontal,L,0.015,8.98E-05
40,5,1,4,Short,Vertical,R,1.011,0.00630387
40,5,1,4,Short,Vertical,L,0.081,5.09E-04
40,5,2,4,Short,Diagonal,R,0.067,2.81E-04
40,5,2,4,Short,Diagonal,L,1.056,0.004652344
40,5,3,4,Medium,Horizontal,R,2.072,0.005613342
40,5,3,4,Medium,Horizontal,L,0.081,2.24E-04
40,5,4,4,Medium,Vertical,R,0.068,1.89E-04
40,5,4,4,Medium,Vertical,L,0.045,1.25E-04
40,5,5,4,Medium,Diagonal,R,0.047,1.16E-04
40,5,5,4,Medium,Diagonal,L,0.022,5.20E-05
40,5,4,4,Long,Horizontal,R,0.077,1.36E-04
40,5,3,4,Long,Horizontal,L,0.097,1.72E-04
40,5,5,4,Long,Vertical,R,0.042,7.48E-05
40,5,1,4,Long,Vertical,L,2.085,0.003707377
40,5,2,4,Long,Diagonal,R,2.012,0.003426728
40,5,1,4,Long,Diagonal,L,3.049,0.005177757
40,5,1,4,Long,Horizontal,R,3.017,0.005375822
40,5,1,4,Long,Horizontal,L,3.048,0.00542341
40,5,2,4,Long,Vertical,R,2.062,0.003665698
40,5,2,4,Short,Horizontal,R,0.06,3.63E-04
40,5,2,4,Short,Horizontal,L,0.037,2.28E-04
40,5,3,4,Short,Vertical,R,0.032,1.76E-04
40,5,3,4,Short,Vertical,L,0.038,2.25E-04
40,5,3,4,Short,Diagonal,R,0.067,3.22E-04
40,5,4,4,Short,Diagonal,L,0.048,2.10E-04
40,5,4,4,Medium,Horizontal,R,0.036,9.78E-05
40,5,4,4,Medium,Horizontal,L,0.033,8.70E-05
40,5,5,4,Medium,Vertical,R,0.038,1.02E-04
40,5,5,4,Medium,Vertical,L,0.035,9.35E-05
40,5,5,4,Medium,Diagonal,R,0.035,8.17E-05
40,5,1,4,Medium,Diagonal,L,0.042,1.01E-04
40,5,2,4,Long,Horizontal,R,1.016,0.001909974
40,5,3,4,Long,Horizontal,L,3.012,0.005613057
40,5,4,4,Long,Vertical,R,0.05,8.79E-05
40,5,5,4,Long,Vertical,L,0.033,5.64E-05
40,5,1,4,Long,Diagonal,R,3.002,0.004865529
40,5,2,4,Long,Diagonal,L,3.067,0.00520036
40,5,3,4,Long,Vertical,L,1.046,0.001856847
40,5,4,4,Long,Diagonal,R,1,0.001664481
40,5,5,4,Long,Diagonal,L,0.037,5.46E-05
41,5,1,1,Short,Horizontal,R,4.041,0.023764011
41,5,1,1,Short,Horizontal,L,6.023,0.036029069
41,5,1,1,Short,Vertical,R,10.06,0.061959628
41,5,1,1,Short,Vertical,L,8.063,0.049918281
41,5,1,1,Short,Diagonal,R,11.077,0.053239428
41,5,1,1,Short,Diagonal,L,30.064,0.115883038
41,5,1,1,Medium,Horizontal,R,23.058,0.064358629
41,5,1,1,Medium,Horizontal,L,4.072,0.011499293
41,5,1,1,Medium,Vertical,R,13.09,0.03655455
41,5,1,1,Medium,Vertical,L,7.054,0.01947549
41,5,1,1,Medium,Diagonal,R,59.019,0.136757358
41,5,1,1,Medium,Diagonal,L,11.089,0.028089715
41,5,1,1,Long,Horizontal,R,15.086,0.027018493
41,5,1,1,Long,Horizontal,L,19.04,0.033938531
41,5,1,1,Long,Vertical,R,52.081,0.092164327
41,5,1,1,Long,Vertical,L,54.083,0.095952192
41,5,1,1,Long,Diagonal,R,10.071,0.016435315
41,5,1,1,Long,Diagonal,L,4.065,0.006928502
41,5,2,1,Short,Horizontal,R,2.09,0.013019596
41,5,2,1,Short,Horizontal,L,1.081,0.006751505
41,5,2,1,Short,Vertical,R,1.069,0.00692058
41,5,2,1,Short,Vertical,L,2.045,0.012849189
41,5,2,1,Short,Diagonal,R,2.056,0.008809523
41,5,2,1,Short,Diagonal,L,2.034,0.011341909
41,5,2,1,Medium,Horizontal,R,2.055,0.005722436
41,5,2,1,Medium,Horizontal,L,3.006,0.008280489
41,5,2,1,Medium,Vertical,R,1.095,0.002980997
41,5,2,1,Medium,Vertical,L,1.065,0.00296447
41,5,2,1,Medium,Diagonal,R,1.035,0.002425638
41,5,2,1,Medium,Diagonal,L,1.029,0.002684571
41,5,2,1,Long,Horizontal,R,1.065,0.001896201
41,5,2,1,Long,Horizontal,L,2.02,0.003645918
41,5,2,1,Long,Vertical,R,1.097,0.001951198
41,5,2,1,Long,Vertical,L,2.014,0.003605563
41,5,2,1,Long,Diagonal,R,2.026,0.003390065
41,5,2,1,Long,Diagonal,L,1.052,0.001821714
41,5,3,1,Short,Horizontal,R,2.008,0.012622691
41,5,3,1,Short,Horizontal,L,0.092,5.75E-04
41,5,3,1,Short,Vertical,R,0.094,5.90E-04
41,5,3,1,Short,Vertical,L,1.003,0.006353066
41,5,3,1,Short,Diagonal,R,0.094,4.48E-04
41,5,3,1,Short,Diagonal,L,2.019,0.009581318
41,5,3,1,Medium,Horizontal,R,2.003,0.005517383
41,5,3,1,Medium,Horizontal,L,2.083,0.005966914
41,5,3,1,Medium,Vertical,R,1.085,0.003001593
41,5,3,1,Medium,Vertical,L,1.068,0.002958449
41,5,3,1,Medium,Diagonal,R,1.06,0.002666171
41,5,3,1,Medium,Diagonal,L,1.078,0.00287742
41,5,3,1,Long,Horizontal,R,2.048,0.003657137
41,5,3,1,Long,Horizontal,L,1.095,0.001956293
41,5,3,1,Long,Vertical,R,2.006,0.003587724
41,5,3,1,Long,Vertical,L,2.038,0.003657844
41,5,3,1,Long,Diagonal,R,1.036,0.001730562
41,5,3,1,Long,Diagonal,L,1.076,0.001871384
41,5,4,1,Short,Horizontal,R,1.023,0.006471444
41,5,4,1,Short,Horizontal,L,0.098,6.05E-04
41,5,4,1,Short,Vertical,R,0.078,4.70E-04
41,5,4,1,Short,Vertical,L,0.058,3.58E-04
41,5,4,1,Short,Diagonal,R,1.075,0.003766716
41,5,4,1,Short,Diagonal,L,0.07,3.22E-04
41,5,4,1,Medium,Horizontal,R,1.017,0.002790242
41,5,4,1,Medium,Horizontal,L,1.021,0.00278483
41,5,4,1,Medium,Vertical,R,1.016,0.002870045
41,5,4,1,Medium,Vertical,L,2.053,0.005811295
41,5,4,1,Medium,Diagonal,R,1.071,0.002508362
41,5,4,1,Medium,Diagonal,L,3.06,0.00663269
41,5,4,1,Long,Horizontal,R,0.09,1.61E-04
41,5,4,1,Long,Horizontal,L,1.007,0.001801428
41,5,4,1,Long,Vertical,R,1.052,0.001881423
41,5,4,1,Long,Vertical,L,0.088,1.58E-04
41,5,4,1,Long,Diagonal,R,1.088,0.001809875
41,5,4,1,Long,Diagonal,L,1,0.001728736
41,5,5,1,Short,Horizontal,R,0.01,6.41E-05
41,5,5,1,Short,Horizontal,L,0.016,9.85E-05
41,5,5,1,Short,Vertical,R,0.011,7.05E-05
41,5,5,1,Short,Vertical,L,0.015,9.34E-05
41,5,5,1,Short,Diagonal,R,0.025,1.16E-04
41,5,5,1,Short,Diagonal,L,0.021,1.20E-04
41,5,5,1,Medium,Horizontal,R,4.044,0.010774083
41,5,5,1,Medium,Horizontal,L,0.044,1.21E-04
41,5,5,1,Medium,Vertical,R,0.044,1.20E-04
41,5,5,1,Medium,Vertical,L,0.024,6.68E-05
41,5,5,1,Medium,Diagonal,R,0.046,1.05E-04
41,5,5,1,Medium,Diagonal,L,0.067,1.80E-04
41,5,5,1,Long,Horizontal,R,0.094,1.70E-04
41,5,5,1,Long,Horizontal,L,0.048,8.52E-05
41,5,5,1,Long,Vertical,R,0.038,6.77E-05
41,5,5,1,Long,Vertical,L,0.07,1.25E-04
41,5,5,1,Long,Diagonal,R,0.062,1.02E-04
41,5,5,1,Long,Diagonal,L,0.08,1.42E-04
41,5,5,2,Short,Horizontal,R,0.022,1.31E-04
41,5,4,2,Short,Horizontal,L,0.076,4.66E-04
41,5,3,2,Short,Vertical,R,1.033,0.006347465
41,5,2,2,Short,Horizontal,R,1.074,0.006642043
41,5,1,2,Short,Horizontal,L,4.076,0.025610413
41,5,1,2,Short,Vertical,R,4.072,0.025289974
41,5,2,2,Short,Vertical,L,2.014,0.012403538
41,5,3,2,Short,Diagonal,R,1.072,0.004967383
41,5,4,2,Short,Diagonal,L,0.097,5.24E-04
41,5,5,2,Medium,Horizontal,R,0.035,9.33E-05
41,5,1,2,Medium,Horizontal,L,2.065,0.005731138
41,5,1,2,Medium,Vertical,R,4.033,0.011231195
41,5,2,2,Medium,Vertical,L,2.036,0.00561487
41,5,2,2,Medium,Diagonal,R,2.056,0.005273789
41,5,3,2,Medium,Diagonal,L,1.037,0.002691184
41,5,3,2,Long,Horizontal,R,1.083,0.001926997
41,5,4,2,Long,Horizontal,L,1.005,0.001784267
41,5,4,2,Long,Vertical,R,1.029,0.001837488
41,5,5,2,Long,Vertical,L,0.046,7.89E-05
41,5,5,2,Long,Diagonal,R,1.01,0.001660098
41,5,4,2,Long,Diagonal,L,1,0.001719734
41,5,2,2,Short,Vertical,L,1.049,0.006597484
41,5,3,2,Short,Diagonal,R,1.041,0.004338517
41,5,1,2,Short,Diagonal,L,6.046,0.033269535
41,5,5,2,Medium,Horizontal,R,0.033,9.11E-05
41,5,1,2,Short,Horizontal,R,4.066,0.025230822
41,5,2,2,Short,Horizontal,L,1.09,0.006853178
41,5,3,2,Short,Vertical,R,1.04,0.006578985
41,5,4,2,Short,Vertical,L,0.085,5.34E-04
41,5,5,2,Short,Diagonal,R,0.022,7.44E-05
41,5,1,2,Short,Diagonal,L,9.06,0.047034007
41,5,1,2,Medium,Horizontal,R,12.056,0.033675978
41,5,1,2,Medium,Horizontal,L,6.095,0.016836952
41,5,2,2,Medium,Vertical,R,5.037,0.013737909
41,5,2,2,Medium,Vertical,L,1.093,0.003064018
41,5,2,2,Medium,Diagonal,R,1.082,0.002774642
41,5,3,2,Medium,Diagonal,L,1.059,0.002825809
41,5,3,2,Long,Horizontal,R,1.05,0.001858171
41,5,3,2,Long,Horizontal,L,1.076,0.001913147
41,5,4,2,Long,Vertical,R,1.016,0.001826839
41,5,4,2,Long,Vertical,L,0.087,1.55E-04
41,5,4,2,Long,Diagonal,R,1.014,0.001715223
41,5,5,2,Long,Diagonal,L,0.054,9.56E-05
41,5,5,2,Medium,Horizontal,L,1.029,0.002745758
41,5,5,2,Medium,Vertical,R,0.035,9.71E-05
41,5,1,2,Medium,Vertical,L,4.008,0.01104736
41,5,2,2,Medium,Diagonal,R,0.032,7.83E-05
41,5,3,2,Medium,Diagonal,L,0.048,1.31E-04
41,5,4,2,Short,Horizontal,R,1.012,0.006250964
41,5,5,2,Short,Horizontal,L,0.03,1.78E-04
41,5,1,2,Short,Vertical,R,0.021,1.15E-04
41,5,1,2,Short,Vertical,L,0.029,1.81E-04
41,5,2,2,Short,Diagonal,R,0.084,2.95E-04
41,5,2,2,Short,Diagonal,L,0.039,2.14E-04
41,5,3,2,Medium,Horizontal,R,0.046,1.27E-04
41,5,3,2,Medium,Horizontal,L,0.083,2.31E-04
41,5,4,2,Medium,Vertical,R,0.063,1.75E-04
41,5,4,2,Medium,Vertical,L,0.073,2.02E-04
41,5,5,2,Medium,Diagonal,R,0.071,1.79E-04
41,5,5,2,Medium,Diagonal,L,0.064,1.66E-04
41,5,4,2,Long,Horizontal,R,0.064,1.13E-04
41,5,3,2,Long,Horizontal,L,0.049,8.83E-05
41,5,5,2,Long,Vertical,R,0.066,1.17E-04
41,5,1,2,Long,Vertical,L,0.056,1.01E-04
41,5,2,2,Long,Diagonal,R,0.075,1.25E-04
41,5,1,2,Long,Diagonal,L,0.074,1.32E-04
41,5,1,2,Long,Horizontal,R,7.001,0.012450241
41,5,1,2,Long,Horizontal,L,9.007,0.016111696
41,5,2,2,Long,Vertical,R,2.036,0.003590153
41,5,2,2,Short,Horizontal,R,0.042,2.59E-04
41,5,2,2,Short,Horizontal,L,0.024,1.46E-04
41,5,3,2,Short,Vertical,R,0.04,2.52E-04
41,5,3,2,Short,Vertical,L,0.061,3.86E-04
41,5,3,2,Short,Diagonal,R,0.047,2.04E-04
41,5,4,2,Short,Diagonal,L,0.057,2.73E-04
41,5,4,2,Medium,Horizontal,R,0.083,2.29E-04
41,5,4,2,Medium,Horizontal,L,0.057,1.57E-04
41,5,5,2,Medium,Vertical,R,0.054,1.50E-04
41,5,5,2,Medium,Vertical,L,0.056,1.52E-04
41,5,5,2,Medium,Diagonal,R,0.048,1.19E-04
41,5,1,2,Medium,Diagonal,L,0.067,1.72E-04
41,5,2,2,Long,Horizontal,R,0.082,1.47E-04
41,5,3,2,Long,Horizontal,L,1.021,0.001834326
41,5,4,2,Long,Vertical,R,0.073,1.31E-04
41,5,5,2,Long,Vertical,L,0.042,7.33E-05
41,5,1,2,Long,Diagonal,R,3.041,0.00531027
41,5,2,2,Long,Diagonal,L,0.064,1.11E-04
41,5,3,2,Long,Vertical,L,0.075,1.34E-04
41,5,4,2,Long,Diagonal,R,0.063,1.10E-04
41,5,5,2,Long,Diagonal,L,0.087,1.53E-04
41,5,1,3,Short,Horizontal,R,27.028,0.164850853
41,5,2,3,Short,Horizontal,L,42.046,0.260338016
41,5,3,3,Short,Vertical,R,0.045,2.81E-04
41,5,4,3,Short,Vertical,L,0.042,2.67E-04
41,5,5,3,Short,Diagonal,R,0.062,2.66E-04
41,5,1,3,Short,Diagonal,L,0.045,2.52E-04
41,5,2,3,Medium,Horizontal,R,0.061,1.69E-04
41,5,3,3,Medium,Horizontal,L,0.062,1.77E-04
41,5,4,3,Medium,Vertical,R,0.06,1.65E-04
41,5,5,3,Medium,Vertical,L,0.05,1.38E-04
41,5,1,3,Medium,Diagonal,R,1.086,0.002633929
41,5,2,3,Medium,Diagonal,L,1.002,0.002658208
41,5,3,3,Long,Horizontal,R,1.033,0.001829617
41,5,4,3,Long,Horizontal,L,1.007,0.001794527
41,5,5,3,Long,Vertical,R,0.088,1.56E-04
41,5,1,3,Long,Vertical,L,0.081,1.45E-04
41,5,2,3,Long,Diagonal,R,0.098,1.66E-04
41,5,3,3,Long,Diagonal,L,0.063,1.11E-04
41,5,4,3,Short,Horizontal,R,0.039,2.41E-04
41,5,5,3,Short,Horizontal,L,0.023,1.43E-04
41,5,1,3,Short,Vertical,R,0.035,2.23E-04
41,5,2,3,Short,Vertical,L,0.066,4.05E-04
41,5,3,3,Short,Diagonal,R,0.051,2.42E-04
41,5,4,3,Short,Diagonal,L,0.034,1.73E-04
41,5,5,3,Medium,Horizontal,R,0.036,9.98E-05
41,5,1,3,Medium,Horizontal,L,0.048,1.33E-04
41,5,2,3,Medium,Vertical,R,0.056,1.54E-04
41,5,3,3,Medium,Vertical,L,0.044,1.24E-04
41,5,4,3,Medium,Diagonal,R,1.047,0.002580909
41,5,5,3,Medium,Diagonal,L,0.048,1.24E-04
41,5,1,3,Long,Horizontal,R,0.037,6.48E-05
41,5,2,3,Long,Horizontal,L,0.061,1.09E-04
41,5,3,3,Long,Vertical,R,1.006,0.00180545
41,5,4,3,Long,Vertical,L,0.059,1.06E-04
41,5,5,3,Long,Diagonal,R,0.086,1.40E-04
41,5,1,3,Long,Diagonal,L,2.091,0.003637292
41,5,2,3,Short,Horizontal,R,0.034,2.15E-04
41,5,3,3,Short,Horizontal,L,0.031,1.90E-04
41,5,4,3,Short,Vertical,R,0.037,2.27E-04
41,5,5,3,Short,Vertical,L,0.052,3.28E-04
41,5,1,3,Short,Diagonal,R,8.043,0.041373106
41,5,2,3,Short,Diagonal,L,8.092,0.039319561
41,5,3,3,Medium,Horizontal,R,18.024,0.049833236
41,5,4,3,Medium,Horizontal,L,0.049,1.37E-04
41,5,5,3,Medium,Vertical,R,0.049,1.36E-04
41,5,1,3,Medium,Vertical,L,0.042,1.16E-04
41,5,2,3,Medium,Diagonal,R,0.06,1.48E-04
41,5,3,3,Medium,Diagonal,L,0.05,1.35E-04
41,5,4,3,Long,Horizontal,R,1.033,0.001843981
41,5,5,3,Long,Horizontal,L,0.04,7.09E-05
41,5,1,3,Long,Vertical,R,3.029,0.00539231
41,5,2,3,Long,Vertical,L,1.049,0.001896898
41,5,3,3,Long,Diagonal,R,1.005,0.00166262
41,5,4,3,Long,Diagonal,L,0.085,1.49E-04
41,5,5,3,Short,Horizontal,R,0.025,1.51E-04
41,5,1,3,Short,Horizontal,L,0.035,2.21E-04
41,5,2,3,Short,Vertical,R,0.037,2.32E-04
41,5,3,3,Short,Vertical,L,0.036,2.32E-04
41,5,4,3,Short,Diagonal,R,0.06,2.69E-04
41,5,5,3,Short,Diagonal,L,0.031,1.51E-04
41,5,1,3,Medium,Horizontal,R,0.064,1.78E-04
41,5,2,3,Medium,Horizontal,L,0.047,1.30E-04
41,5,3,3,Medium,Vertical,R,1.051,0.00290917
41,5,4,3,Medium,Vertical,L,1.041,0.002849959
41,5,5,3,Medium,Diagonal,R,0.08,1.94E-04
41,5,1,3,Medium,Diagonal,L,4.022,0.010489335
41,5,2,3,Long,Horizontal,R,1.02,0.0018245
41,5,3,3,Long,Horizontal,L,0.09,1.61E-04
41,5,4,3,Long,Vertical,R,0.091,1.64E-04
41,5,5,3,Long,Vertical,L,0.051,9.14E-05
41,5,1,3,Long,Diagonal,R,10.068,0.017107191
41,5,2,3,Long,Diagonal,L,1.062,0.001852512
41,5,3,3,Short,Horizontal,R,0.062,3.82E-04
41,5,4,3,Short,Horizontal,L,0.035,2.15E-04
41,5,5,3,Short,Vertical,R,0.052,3.35E-04
41,5,1,3,Short,Vertical,L,1.082,0.006717258
41,5,2,3,Short,Diagonal,R,0.058,2.59E-04
41,5,3,3,Short,Diagonal,L,0.037,1.92E-04
41,5,4,3,Medium,Horizontal,R,0.045,1.25E-04
41,5,5,3,Medium,Horizontal,L,0.041,1.14E-04
41,5,1,3,Medium,Vertical,R,0.058,1.60E-04
41,5,2,3,Medium,Vertical,L,1.008,0.002706765
41,5,3,3,Medium,Diagonal,R,1,0.0024984
41,5,4,3,Medium,Diagonal,L,0.061,1.63E-04
41,5,5,3,Long,Horizontal,R,0.075,1.35E-04
41,5,1,3,Long,Horizontal,L,0.06,1.07E-04
41,5,2,3,Long,Vertical,R,1.029,0.001834038
41,5,3,3,Long,Vertical,L,1.07,0.001916452
41,5,4,3,Long,Diagonal,R,0.089,1.59E-04
41,5,5,3,Long,Diagonal,L,0.053,9.24E-05
41,5,5,4,Short,Horizontal,R,0.019,1.14E-04
41,5,4,4,Short,Horizontal,L,0.028,1.72E-04
41,5,3,4,Short,Vertical,R,0.038,2.35E-04
41,5,2,4,Short,Horizontal,R,0.032,1.97E-04
41,5,1,4,Short,Horizontal,L,25.056,0.158502933
41,5,1,4,Short,Vertical,R,0.016,9.57E-05
41,5,2,4,Short,Vertical,L,0.048,3.00E-04
41,5,3,4,Short,Diagonal,R,0.026,1.11E-04
41,5,4,4,Short,Diagonal,L,0.036,1.93E-04
41,5,5,4,Medium,Horizontal,R,0.048,1.33E-04
41,5,1,4,Medium,Horizontal,L,0.05,1.37E-04
41,5,1,4,Medium,Vertical,R,0.055,1.53E-04
41,5,2,4,Medium,Vertical,L,0.054,1.49E-04
41,5,2,4,Medium,Diagonal,R,0.054,1.37E-04
41,5,3,4,Medium,Diagonal,L,0.047,1.23E-04
41,5,3,4,Long,Horizontal,R,0.055,9.77E-05
41,5,4,4,Long,Horizontal,L,0.047,8.39E-05
41,5,4,4,Long,Vertical,R,0.052,9.30E-05
41,5,5,4,Long,Vertical,L,0.05,9.01E-05
41,5,5,4,Long,Diagonal,R,0.06,1.03E-04
41,5,4,4,Long,Diagonal,L,4.019,0.006996351
41,5,2,4,Short,Vertical,L,6.04,0.037428272
41,5,3,4,Short,Diagonal,R,5.008,0.022692482
41,5,1,4,Short,Diagonal,L,9.06,0.046866945
41,5,5,4,Medium,Horizontal,R,0.045,1.24E-04
41,5,1,4,Short,Horizontal,R,0.024,1.47E-04
41,5,2,4,Short,Horizontal,L,0.038,2.37E-04
41,5,3,4,Short,Vertical,R,0.041,2.62E-04
41,5,4,4,Short,Vertical,L,0.009,5.17E-05
41,5,5,4,Short,Diagonal,R,0.046,1.92E-04
41,5,1,4,Short,Diagonal,L,0.035,1.84E-04
41,5,1,4,Medium,Horizontal,R,0.052,1.44E-04
41,5,1,4,Medium,Horizontal,L,0.037,1.01E-04
41,5,2,4,Medium,Vertical,R,0.064,1.80E-04
41,5,2,4,Medium,Vertical,L,0.048,1.36E-04
41,5,2,4,Medium,Diagonal,R,0.056,1.36E-04
41,5,3,4,Medium,Diagonal,L,0.069,1.85E-04
41,5,3,4,Long,Horizontal,R,1.022,0.001834404
41,5,3,4,Long,Horizontal,L,0.073,1.30E-04
41,5,4,4,Long,Vertical,R,0.048,8.64E-05
41,5,4,4,Long,Vertical,L,0.056,9.88E-05
41,5,4,4,Long,Diagonal,R,0.074,1.26E-04
41,5,5,4,Long,Diagonal,L,0.061,1.06E-04
41,5,5,4,Medium,Horizontal,L,0.052,1.43E-04
41,5,5,4,Medium,Vertical,R,0.051,1.40E-04
41,5,1,4,Medium,Vertical,L,4.092,0.011428563
41,5,2,4,Medium,Diagonal,R,3.067,0.007356926
41,5,3,4,Medium,Diagonal,L,3.031,0.007743035
41,5,4,4,Short,Horizontal,R,1.048,0.006558074
41,5,5,4,Short,Horizontal,L,0.036,2.24E-04
41,5,1,4,Short,Vertical,R,0.043,2.68E-04
41,5,1,4,Short,Vertical,L,0.032,2.00E-04
41,5,2,4,Short,Diagonal,R,0.04,1.44E-04
41,5,2,4,Short,Diagonal,L,0.03,1.53E-04
41,5,3,4,Medium,Horizontal,R,0.052,1.45E-04
41,5,3,4,Medium,Horizontal,L,0.078,2.16E-04
41,5,4,4,Medium,Vertical,R,0.053,1.47E-04
41,5,4,4,Medium,Vertical,L,0.045,1.25E-04
41,5,5,4,Medium,Diagonal,R,0.074,1.74E-04
41,5,5,4,Medium,Diagonal,L,0.037,9.66E-05
41,5,4,4,Long,Horizontal,R,1.028,0.001842267
41,5,3,4,Long,Horizontal,L,1.062,0.001899384
41,5,5,4,Long,Vertical,R,0.054,9.63E-05
41,5,1,4,Long,Vertical,L,3.036,0.005434502
41,5,2,4,Long,Diagonal,R,2.011,0.003376838
41,5,1,4,Long,Diagonal,L,4.043,0.007057448
41,5,1,4,Long,Horizontal,R,2.017,0.003607946
41,5,1,4,Long,Horizontal,L,1.066,0.00189593
41,5,2,4,Long,Vertical,R,1.06,0.001899428
41,5,2,4,Short,Horizontal,R,1.011,0.006318256
41,5,2,4,Short,Horizontal,L,1.051,0.006323986
41,5,3,4,Short,Vertical,R,1.037,0.006389074
41,5,3,4,Short,Vertical,L,1.066,0.006552219
41,5,3,4,Short,Diagonal,R,1.026,0.004022663
41,5,4,4,Short,Diagonal,L,1.009,0.005049926
41,5,4,4,Medium,Horizontal,R,1.001,0.002780545
41,5,4,4,Medium,Horizontal,L,1.047,0.002916027
41,5,5,4,Medium,Vertical,R,0.046,1.26E-04
