Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,OverAllAverage,Relative-Speed,Average1,Average2,average11,Speed1,Speed2
2,2,2,1,Short,Horizontal,R,2.061,0.008686619,0.000818069,0.00786855,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,7.10E-05
2,2,2,1,Short,Horizontal,L,0.011,6.67E-05,0.000818069,-0.000751369,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001794803
2,2,2,1,Short,Vertical,R,0.013,7.80E-05,0.000818069,-0.000740069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.13E-04
2,2,2,1,Short,Vertical,L,0.015,8.75E-05,0.000818069,-0.000730569,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.58E-04
2,2,2,1,Short,Diagonal,R,0.016,5.80E-05,0.000818069,-0.000760069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001659763
2,2,2,1,Short,Diagonal,L,1.079,0.005878996,0.000818069,0.005060927,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.55E-04
2,2,2,1,Medium,Horizontal,R,2.035,0.005841145,0.000818069,0.005023076,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.03E-05
2,2,2,1,Medium,Horizontal,L,0.074,2.05E-04,0.000818069,-0.000613069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003331954
2,2,2,1,Medium,Vertical,R,1.02,0.002810483,0.000818069,0.001992414,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.54E-04
2,2,2,1,Medium,Vertical,L,0.069,1.75E-04,0.000818069,-0.000643069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.26E-05
2,2,2,1,Medium,Diagonal,R,0.043,1.10E-04,0.000818069,-0.000708069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.41E-05
2,2,2,1,Medium,Diagonal,L,0.057,1.52E-04,0.000818069,-0.000666069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.56E-05
2,2,2,1,Long,Horizontal,R,0.051,9.14E-05,0.000818069,-0.000726669,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.35E-04
2,2,2,1,Long,Horizontal,L,2.053,0.00372777,0.000818069,0.002909701,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,8.05E-05
2,2,2,1,Long,Vertical,R,0.076,1.35E-04,0.000818069,-0.000683069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.90E-05
2,2,2,1,Long,Vertical,L,0.06,1.04E-04,0.000818069,-0.000714069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,7.90E-05
2,2,2,1,Long,Diagonal,R,0.04,6.77E-05,0.000818069,-0.000750369,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.08E-04
2,2,2,1,Long,Diagonal,L,0.073,1.22E-04,0.000818069,-0.000696069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.40E-05
2,2,1,2,Short,Horizontal,R,0.01,5.97E-05,0.000818069,-0.000758369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.99E-05
2,2,2,2,Short,Horizontal,L,0.015,9.21E-05,0.000818069,-0.000725969,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.002978483
2,2,1,2,Short,Vertical,R,0.024,1.46E-04,0.000818069,-0.000672069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,7.48E-05
2,2,2,2,Short,Vertical,L,0.03,1.66E-04,0.000818069,-0.000652069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.33E-05
2,2,1,2,Short,Diagonal,R,0.03,1.20E-04,0.000818069,-0.000698069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,8.86E-05
2,2,2,2,Short,Diagonal,L,0.03,1.28E-04,0.000818069,-0.000690069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.03E-04
2,2,1,2,Medium,Horizontal,R,0.029,7.97E-05,0.000818069,-0.000738369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.92E-05
2,2,2,2,Medium,Horizontal,L,0.034,9.35E-05,0.000818069,-0.000724569,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.007910462
2,2,1,2,Medium,Vertical,R,0.045,1.25E-04,0.000818069,-0.000693069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.00777671
2,2,2,2,Medium,Vertical,L,0.04,1.03E-04,0.000818069,-0.000715069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,4.62E-05
2,2,1,2,Medium,Diagonal,R,0.032,7.72E-05,0.000818069,-0.000740869,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.80E-05
2,2,2,2,Medium,Diagonal,L,0.025,6.01E-05,0.000818069,-0.000757969,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.01E-05
2,2,1,2,Long,Horizontal,R,0.042,7.39E-05,0.000818069,-0.000744169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.00290919
2,2,2,2,Long,Horizontal,L,0.053,9.47E-05,0.000818069,-0.000723369,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.56E-05
2,2,1,2,Long,Vertical,R,0.042,7.39E-05,0.000818069,-0.000744169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.11E-05
2,2,2,2,Long,Vertical,L,0.059,1.01E-04,0.000818069,-0.000717069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.99E-05
2,2,1,2,Long,Diagonal,R,0.062,1.04E-04,0.000818069,-0.000714069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.48E-05
2,2,2,2,Long,Diagonal,L,0.047,7.83E-05,0.000818069,-0.000739769,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,4.19E-05
2,2,1,2,Short,Horizontal,R,0.014,8.63E-05,0.000818069,-0.000731769,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,7.96E-05
2,2,2,2,Short,Horizontal,L,0.013,8.46E-05,0.000818069,-0.000733469,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.66E-04
2,2,1,2,Short,Vertical,R,0.019,1.18E-04,0.000818069,-0.000700069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.62E-05
2,2,2,2,Short,Vertical,L,0.025,1.47E-04,0.000818069,-0.000671069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.56E-04
2,2,1,2,Short,Diagonal,R,0.019,8.91E-05,0.000818069,-0.000728969,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.002893113
2,2,2,2,Short,Diagonal,L,0.019,1.02E-04,0.000818069,-0.000716069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,8.08E-05
2,2,1,2,Medium,Horizontal,R,0.029,8.10E-05,0.000818069,-0.000737069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.56E-05
2,2,2,2,Medium,Horizontal,L,0.022,6.12E-05,0.000818069,-0.000756869,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.33E-05
2,2,1,2,Medium,Vertical,R,0.049,1.39E-04,0.000818069,-0.000679069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.94E-04
2,2,2,2,Medium,Vertical,L,0.041,1.11E-04,0.000818069,-0.000707069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,6.38E-05
2,2,1,2,Medium,Diagonal,R,0.045,1.15E-04,0.000818069,-0.000703069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.39E-04
2,2,2,2,Medium,Diagonal,L,0.027,6.83E-05,0.000818069,-0.000749769,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.04E-04
2,2,1,2,Long,Horizontal,R,0.037,6.62E-05,0.000818069,-0.000751869,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,5.81E-05
2,2,2,2,Long,Horizontal,L,0.043,7.66E-05,0.000818069,-0.000741469,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.12E-05
2,2,1,2,Long,Vertical,R,0.052,9.29E-05,0.000818069,-0.000725169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.77E-05
2,2,2,2,Long,Vertical,L,0.053,9.39E-05,0.000818069,-0.000724169,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.57E-05
2,2,1,2,Long,Diagonal,R,0.026,4.28E-05,0.000818069,-0.000775269,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.29E-05
2,2,2,2,Long,Diagonal,L,1.023,0.001800105,0.000818069,0.000982036,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003085257
2,2,1,3,Short,Horizontal,R,0.012,7.30E-05,0.000818069,-0.000745069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.002866799
2,2,1,3,Long,Diagonal,L,0.026,4.37E-05,0.000818069,-0.000774369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.010613238
2,2,2,3,Short,Horizontal,L,0.011,6.71E-05,0.000818069,-0.000750969,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.15E-04
2,2,2,3,Long,Diagonal,R,0.026,3.96E-05,0.000818069,-0.000778469,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.80E-04
2,2,1,3,Short,Vertical,R,0.01,6.30E-05,0.000818069,-0.000755069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.86E-05
2,2,1,3,Long,Vertical,L,0.055,9.33E-05,0.000818069,-0.000724769,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.91E-05
2,2,1,3,Short,Vertical,L,0.033,1.84E-04,0.000818069,-0.000634069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.10E-05
2,2,1,3,Long,Vertical,R,0.033,5.91E-05,0.000818069,-0.000758969,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,7.09E-04
2,2,2,3,Short,Diagonal,R,0.066,2.22E-04,0.000818069,-0.000596069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.23E-05
2,2,2,3,Long,Horizontal,L,0.039,6.98E-05,0.000818069,-0.000748269,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,6.96E-05
2,2,1,3,Short,Diagonal,L,0.018,9.02E-05,0.000818069,-0.000727869,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.014453825
2,2,1,3,Long,Horizontal,R,0.039,6.96E-05,0.000818069,-0.000748469,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.06E-04
2,2,2,3,Medium,Horizontal,R,0.084,2.45E-04,0.000818069,-0.000573069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,6.18E-04
2,2,2,3,Medium,Diagonal,L,0.028,6.96E-05,0.000818069,-0.000748469,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.014483557
2,2,1,3,Medium,Horizontal,L,0.026,7.18E-05,0.000818069,-0.000746269,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.004338735
2,2,1,3,Medium,Diagonal,R,0.029,6.58E-05,0.000818069,-0.000752269,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.012112001
2,2,2,3,Medium,Vertical,R,1.073,0.003075976,0.000818069,0.002257907,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.016828075
2,2,2,3,Medium,Vertical,L,0.03,7.87E-05,0.000818069,-0.000739369,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.83E-04
2,2,1,3,Medium,Vertical,L,0.042,1.07E-04,0.000818069,-0.000711069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.56E-04
2,2,1,3,Medium,Vertical,R,0.037,9.63E-05,0.000818069,-0.000721769,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.63E-04
2,2,2,3,Medium,Diagonal,R,0.042,9.53E-05,0.000818069,-0.000722769,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.32E-04
2,2,2,3,Medium,Horizontal,L,0.026,7.23E-05,0.000818069,-0.000745769,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.13E-04
2,2,1,3,Medium,Diagonal,L,0.023,5.69E-05,0.000818069,-0.000761169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.59E-04
2,2,1,3,Medium,Horizontal,R,0.018,4.83E-05,0.000818069,-0.000769769,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,8.06E-05
2,2,2,3,Long,Horizontal,R,0.044,7.73E-05,0.000818069,-0.000740769,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,4.36E-05
2,2,2,3,Short,Diagonal,L,0.016,7.89E-05,0.000818069,-0.000739169,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.08E-04
2,2,1,3,Long,Horizontal,L,0.077,1.38E-04,0.000818069,-0.000680069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001946826
2,2,1,3,Short,Diagonal,R,0.019,8.22E-05,0.000818069,-0.000735869,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.25E-04
2,2,2,3,Long,Vertical,R,0.072,1.26E-04,0.000818069,-0.000692069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.53E-04
2,2,2,3,Short,Vertical,L,0.01,6.21E-05,0.000818069,-0.000755969,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001823508
2,2,1,3,Long,Vertical,L,0.057,1.01E-04,0.000818069,-0.000717069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.22E-04
2,2,1,3,Short,Vertical,R,0.016,8.72E-05,0.000818069,-0.000730869,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001839383
2,2,2,3,Long,Diagonal,R,0.077,1.33E-04,0.000818069,-0.000685069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.69E-04
2,2,2,3,Short,Horizontal,L,2.002,0.014078707,0.000818069,0.013260638,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001786096
2,2,1,3,Long,Diagonal,L,0.061,1.04E-04,0.000818069,-0.000714069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,4.28E-04
2,2,1,3,Short,Horizontal,R,0.012,6.61E-05,0.000818069,-0.000751969,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001827728
2,2,1,4,Short,Horizontal,R,0.016,9.59E-05,0.000818069,-0.000722169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.41E-04
2,2,2,4,Short,Horizontal,L,0.015,9.31E-05,0.000818069,-0.000724969,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003038483
2,2,1,4,Short,Vertical,R,0.046,2.72E-04,0.000818069,-0.000546069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.63E-04
2,2,2,4,Short,Vertical,L,0.019,1.01E-04,0.000818069,-0.000717069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.28E-04
2,2,1,4,Short,Diagonal,R,0.04,1.46E-04,0.000818069,-0.000672069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.49E-04
2,2,2,4,Short,Diagonal,L,0.034,1.51E-04,0.000818069,-0.000667069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.80E-04
2,2,1,4,Medium,Horizontal,R,0.026,6.79E-05,0.000818069,-0.000750169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.33E-04
2,2,2,4,Medium,Horizontal,L,0.033,8.98E-05,0.000818069,-0.000728269,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.59E-04
2,2,1,4,Medium,Vertical,R,0.062,1.66E-04,0.000818069,-0.000652069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001819146
2,2,2,4,Medium,Vertical,L,0.037,1.00E-04,0.000818069,-0.000718069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.05E-04
2,2,1,4,Medium,Diagonal,R,0.028,6.17E-05,0.000818069,-0.000756369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001780801
2,2,2,4,Medium,Diagonal,L,0.032,8.29E-05,0.000818069,-0.000735169,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.95E-04
2,2,1,4,Long,Horizontal,R,0.05,8.44E-05,0.000818069,-0.000733669,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.03E-04
2,2,2,4,Long,Horizontal,L,0.055,9.74E-05,0.000818069,-0.000720669,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.30E-04
2,2,1,4,Long,Vertical,R,0.07,1.21E-04,0.000818069,-0.000697069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.99E-04
2,2,2,4,Long,Vertical,L,0.053,9.47E-05,0.000818069,-0.000723369,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.77E-04
2,2,1,4,Long,Diagonal,R,0.059,8.69E-05,0.000818069,-0.000731169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.92E-04
2,2,2,4,Long,Diagonal,L,0.04,6.74E-05,0.000818069,-0.000750669,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.06E-04
2,2,1,4,Short,Horizontal,R,0.014,8.64E-05,0.000818069,-0.000731669,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.00182458
2,2,2,4,Short,Horizontal,L,0.013,7.98E-05,0.000818069,-0.000738269,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001795622
2,2,1,4,Short,Vertical,R,0.014,8.42E-05,0.000818069,-0.000733869,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001805927
2,2,2,4,Short,Vertical,L,0.029,1.73E-04,0.000818069,-0.000645069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.92E-04
2,2,1,4,Short,Diagonal,R,0.016,7.77E-05,0.000818069,-0.000740369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.60E-04
2,2,2,4,Short,Diagonal,L,0.02,9.48E-05,0.000818069,-0.000723269,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.58E-04
2,2,1,4,Medium,Horizontal,R,0.03,8.25E-05,0.000818069,-0.000735569,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.49E-04
2,2,2,4,Medium,Horizontal,L,0.036,9.91E-05,0.000818069,-0.000718969,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.86E-04
2,2,1,4,Medium,Vertical,R,0.039,1.04E-04,0.000818069,-0.000714069,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.26E-04
2,2,2,4,Medium,Vertical,L,0.043,1.16E-04,0.000818069,-0.000702069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,8.18E-05
2,2,1,4,Medium,Diagonal,R,0.041,8.77E-05,0.000818069,-0.000730369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001823202
2,2,2,4,Medium,Diagonal,L,0.02,5.20E-05,0.000818069,-0.000766069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.60E-04
2,2,1,4,Long,Horizontal,R,0.039,6.97E-05,0.000818069,-0.000748369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.43E-04
2,2,2,4,Long,Horizontal,L,0.069,1.23E-04,0.000818069,-0.000695069,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,9.83E-05
2,2,1,4,Long,Vertical,R,0.051,9.09E-05,0.000818069,-0.000727169,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.03E-04
2,2,2,4,Long,Vertical,L,0.044,7.76E-05,0.000818069,-0.000740469,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.20E-04
2,2,1,4,Long,Diagonal,R,0.053,8.33E-05,0.000818069,-0.000734769,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.016377933
2,2,2,4,Long,Diagonal,L,0.054,9.04E-05,0.000818069,-0.000727669,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001947085
3,2,1,1,Short,Horizontal,R,0.025,1.70E-04,1.20E-03,-0.00103,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.21E-04
3,2,1,1,Short,Horizontal,L,0.032,1.88E-04,0.001197154,-0.001009154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001922145
3,2,1,1,Short,Vertical,R,6.073,0.04336751,0.001197154,0.042170356,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.65E-04
3,2,1,1,Short,Vertical,L,0.007,4.07E-05,0.001197154,-0.001156454,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.60E-04
3,2,1,1,Short,Diagonal,R,0.014,6.17E-05,0.001197154,-0.001135454,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.88E-04
3,2,1,1,Short,Diagonal,L,0.039,1.35E-04,0.001197154,-0.001062154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.50E-04
3,2,1,1,Medium,Horizontal,R,0.007,1.81E-05,0.001197154,-0.001179054,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,8.75E-05
3,2,1,1,Medium,Horizontal,L,0.014,3.88E-05,0.001197154,-0.001158354,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.003028246
3,2,1,1,Medium,Vertical,R,1.005,0.002773725,0.001197154,0.001576571,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,9.88E-05
3,2,1,1,Medium,Vertical,L,0.025,7.01E-05,0.001197154,-0.001127054,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.17E-04
3,2,1,1,Medium,Diagonal,R,0.023,6.25E-05,0.001197154,-0.001134654,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,8.58E-05
3,2,1,1,Medium,Diagonal,L,0.047,1.22E-04,0.001197154,-0.001075154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.26E-04
3,2,1,1,Long,Horizontal,R,0.04,7.10E-05,0.001197154,-0.001126154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.06E-04
3,2,1,1,Long,Horizontal,L,1,0.001794803,0.001197154,0.000597649,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,4.51E-04
3,2,1,1,Long,Vertical,R,0.064,1.13E-04,0.001197154,-0.001084154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.78E-04
3,2,1,1,Long,Vertical,L,0.088,1.58E-04,0.001197154,-0.001039154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.01E-04
3,2,1,1,Long,Diagonal,R,1.006,0.001659763,0.001197154,0.000462609,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.47E-04
3,2,1,1,Long,Diagonal,L,0.094,1.55E-04,0.001197154,-0.001042154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,2.48E-04
3,2,2,1,Short,Horizontal,R,0.023,1.43E-04,0.001197154,-0.001054154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.99E-04
3,2,2,1,Short,Horizontal,L,0.033,2.00E-04,0.001197154,-0.000997154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.16E-04
3,2,2,1,Short,Vertical,R,0.011,6.38E-05,0.001197154,-0.001133354,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.53E-04
3,2,2,1,Short,Vertical,L,0.03,1.86E-04,0.001197154,-0.001011154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.58E-04
3,2,2,1,Short,Diagonal,R,4.079,0.017435286,0.001197154,0.016238132,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.05E-04
3,2,2,1,Short,Diagonal,L,0.037,1.53E-04,0.001197154,-0.001044154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.76E-04
3,2,2,1,Medium,Horizontal,R,0.041,1.13E-04,0.001197154,-0.001084154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.16E-04
3,2,2,1,Medium,Horizontal,L,0.066,1.78E-04,0.001197154,-0.001019154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.12E-04
3,2,2,1,Medium,Vertical,R,0.024,6.37E-05,0.001197154,-0.001133454,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,8.86E-05
3,2,2,1,Medium,Vertical,L,1.018,0.003009609,0.001197154,0.001812455,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,7.54E-05
3,2,2,1,Medium,Diagonal,R,1.036,0.002955552,0.001197154,0.001758398,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.70E-04
3,2,2,1,Medium,Diagonal,L,0.008,1.87E-05,0.001197154,-0.001178454,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.46E-04
3,2,2,1,Long,Horizontal,R,0.04,7.24E-05,0.001197154,-0.001124754,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001653309
3,2,2,1,Long,Horizontal,L,0.037,6.67E-05,0.001197154,-0.001130454,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,1.56E-04
3,2,2,1,Long,Vertical,R,0.045,8.21E-05,0.001197154,-0.001115054,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,2.58E-04
3,2,2,1,Long,Vertical,L,0.012,2.11E-05,0.001197154,-0.001176054,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,9.70E-05
3,2,2,1,Long,Diagonal,R,0.047,8.03E-05,0.001197154,-0.001116854,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,5.49E-04
3,2,2,1,Long,Diagonal,L,0.076,1.27E-04,0.001197154,-0.001070154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003630874
3,2,1,2,Short,Horizontal,R,0.004,2.03E-05,0.001197154,-0.001176854,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,3.29E-04
3,2,1,2,Long,Diagonal,L,2.032,0.003331954,0.001197154,0.0021348,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.48E-04
3,2,2,2,Short,Horizontal,L,0.074,5.22E-04,0.001197154,-0.000675154,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,3.44E-04
3,2,2,2,Long,Diagonal,R,4.077,0.006452888,0.001197154,0.005255734,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.001887626
3,2,1,2,Short,Vertical,R,0.063,3.54E-04,0.001197154,-0.000843154,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,6.04E-05
